Rank,Name,Team,Position,Games Played,Solo Tackles,Assist Tackles,Total Tackles,Sacks,Sack Yards,Tackles for Loss,Passes Defended,Interceptions,Interception Yards,Long Interception,Interception Touchdowns,Forced Fumbles,Fumbles Recovered,Fumble Touchdowns,Year
230,Grady Jarrett,ATL,DE,17,30,23,53,2.5,23,9,0,0,0,0,0,0,0,0,2024
230,Rayshawn Jenkins,SEA,S,13,34,19,53,2.0,24,2,0,0,0,0,0,0,1,1,2024
230,Jaylon Johnson,CHI,CB,17,42,11,53,0.0,0,7,8,2,11,9,0,1,0,0,2024
230,Greg Rousseau,BUF,DE,16,36,17,53,8.0,46,16,3,0,0,0,0,3,1,0,2024
230,Cor'Dale Flott,NYG,CB,14,36,17,53,0.0,0,2,7,1,26,26,0,0,0,0,2024
235,Calais Campbell,MIA,DT,17,35,17,52,5.0,40,12,5,0,0,0,0,1,0,0,2024
235,Rakeem Nunez-Roches,NYG,DT,15,14,38,52,2.0,4,2,2,0,0,0,0,0,0,0,2024
235,Daryl Worley,TEN,CB,9,28,24,52,0.0,0,0,2,1,0,0,0,1,0,0,2024
235,Daniel Ekuale,NE,DT,16,24,28,52,1.0,6,2,0,0,0,0,0,0,0,0,2024
235,Sean Murphy-Bunting,ARI,CB,15,30,22,52,0.0,0,3,5,3,2,2,0,2,0,0,2024
235,Nick Bosa,SF,DE,14,33,19,52,9.0,56,15,1,1,30,30,0,1,1,0,2024
235,Paulson Adebo,NO,CB,7,43,9,52,0.0,0,1,10,3,68,47,0,0,0,0,2024
235,Deonte Banks,NYG,CB,14,39,13,52,0.0,0,1,12,0,0,0,0,1,0,0,2024
243,Darnell Savage,JAX,S,13,40,11,51,0.0,0,2,6,1,16,16,0,0,0,0,2024
243,Kristian Fulton,LAC,CB,15,39,12,51,0.0,0,3,7,1,29,29,0,0,0,0,2024
243,Demani Richardson,CAR,S,14,28,23,51,0.0,0,1,2,1,3,3,0,0,0,0,2024
243,T'Vondre Sweat,TEN,DT,17,22,29,51,1.0,9,4,1,0,0,0,0,1,1,0,2024
243,Gervon Dexter Sr.,CHI,DT,15,23,28,51,5.0,37,4,1,0,0,0,0,0,2,0,2024
243,Cooper DeJean,PHI,CB,16,38,13,51,0.5,8,3,6,0,0,0,0,1,3,0,2024
243,Max Melton,ARI,CB,17,36,15,51,0.0,0,2,5,0,0,0,0,1,0,0,2024
250,Kendall Fuller,MIA,CB,11,37,13,50,0.0,0,1,7,0,0,0,0,0,1,0,2024
250,Alohi Gilman,LAC,S,11,34,16,50,1.0,0,1,4,1,18,18,0,0,0,0,2024
250,Amik Robertson,DET,CB,17,40,10,50,0.0,0,4,8,0,0,0,0,3,0,0,2024
250,Jordan Howden,NO,S,17,27,23,50,0.0,0,1,2,2,-2,3,0,0,0,0,2024
250,Roger McCreary,TEN,CB,15,43,7,50,1.0,13,12,1,0,0,0,0,0,0,0,2024
250,Marist Liufau,DAL,LB,17,30,20,50,1.5,9,4,3,0,0,0,0,2,1,0,2024
256,Darius Slay Jr.,PHI,CB,14,39,10,49,0.0,0,3,13,0,0,0,0,1,1,0,2024
256,Emmanuel Ogbah,MIA,LB,16,27,22,49,5.0,22,9,2,1,0,0,0,1,0,0,2024
256,Luke Gifford,TEN,LB,16,31,18,49,0.0,0,1,2,1,0,0,0,0,0,0,2024
256,Denzel Ward,CLE,CB,16,41,8,49,0.0,0,1,19,2,0,0,0,1,1,0,2024
256,Juan Thornhill,CLE,S,11,31,18,49,0.0,0,1,3,0,0,0,0,0,0,0,2024
256,Nate Hobbs,LV,CB,11,33,16,49,0.0,0,2,5,1,35,35,0,0,0,0,2024
256,Mike Brown,TEN,S,17,26,23,49,0.0,0,0,1,0,0,0,0,0,0,0,2024
256,Jonathan Owens,CHI,S,17,30,19,49,0.0,0,1,2,1,0,0,0,1,2,0,2024
256,Sauce Gardner,NYJ,CB,15,36,13,49,1.0,4,1,9,1,0,0,0,0,0,0,2024
256,Evan Williams,GB,S,13,31,18,49,0.0,0,1,3,1,1,1,0,1,0,0,2024
266,Jimmie Ward,HOU,S,10,32,16,48,0.0,0,5,4,2,67,65,1,0,0,0,2024
266,Jaylinn Hawkins,NE,S,17,27,21,48,0.0,0,3,1,0,0,0,0,0,1,0,2024
266,Nik Bonitto,DEN,LB,17,33,15,48,13.5,89,16,4,1,71,71,1,2,1,1,2024
269,DeMarcus Walker,CHI,DE,17,25,22,47,3.5,20,7,0,0,0,0,0,0,0,0,2024
269,Myles Garrett,CLE,DE,17,40,7,47,14.0,92,22,1,0,0,0,0,3,1,0,2024
269,Osa Odighizuwa,DAL,DT,17,25,22,47,4.5,29,5,1,0,0,0,0,1,0,0,2024
269,Rashan Gary,GB,DE,17,26,21,47,7.5,42,9,1,0,0,0,0,1,1,0,2024
269,Troy Andersen,ATL,LB,7,28,19,47,0.0,0,1,1,1,47,47,1,0,0,0,2024
269,Percy Butler,WSH,S,17,29,18,47,0.0,0,2,1,0,0,0,0,0,0,0,2024
269,Starling Thomas V,ARI,CB,17,31,16,47,0.0,0,1,6,0,0,0,0,1,0,0,2024
276,John Jenkins,LV,DT,17,13,33,46,1.0,11,3,2,0,0,0,0,0,0,0,2024
276,Jadeveon Clowney,CAR,LB,14,24,22,46,5.5,49,9,4,0,0,0,0,0,0,0,2024
276,Ronald Darby,JAX,CB,13,36,10,46,0.0,0,3,9,0,0,0,0,0,0,0,2024
276,Danielle Hunter,HOU,DE,17,31,15,46,12.0,94,17,3,0,0,0,0,1,0,0,2024
276,Elandon Roberts,PIT,LB,17,24,22,46,1.0,9,5,0,0,0,0,0,1,0,0,2024
276,Trey Hendrickson,CIN,DE,17,33,13,46,17.5,126,19,6,0,0,0,0,2,0,0,2024
276,Troy Reeder,LAR,LB,6,26,20,46,0.0,0,1,1,0,0,0,0,0,0,0,2024
276,Isaac Yiadom,SF,CB,17,38,8,46,0.0,0,0,6,1,11,11,0,2,1,0,2024
276,Shy Tuttle,CAR,DT,15,22,24,46,0.0,0,0,3,0,0,0,0,1,2,0,2024
276,Riq Woolen,SEA,CB,15,32,14,46,0.0,0,0,14,3,11,7,0,1,0,0,2024
276,Marte Mapu,NE,S,10,23,23,46,0.5,5,1,6,1,6,6,0,3,0,0,2024
276,Joseph Ossai,CIN,DE,17,26,20,46,5.0,35,4,1,0,0,0,0,2,0,0,2024
276,Decamerion Richardson,LV,CB,12,27,19,46,0.0,0,1,3,0,0,0,0,0,0,0,2024
276,Quinyon Mitchell,PHI,CB,16,37,9,46,0.0,0,0,12,0,0,0,0,0,0,0,2024
291,Jarran Reed,SEA,DT,17,21,24,45,4.5,46,5,2,0,0,0,0,1,0,0,2024
291,Josh Hines-Allen,JAX,DE,16,26,19,45,8.0,53,10,2,0,0,0,0,1,1,0,2024
291,David Long Jr.,TEN,LB,13,29,16,45,0.0,0,3,0,0,0,0,0,0,1,0,2024
291,Maxx Crosby,LV,DE,12,28,17,45,7.5,64,17,5,0,0,0,0,0,0,0,2024
291,David Onyemata,ATL,DT,17,23,22,45,3.0,15,8,1,0,0,0,0,0,0,0,2024
291,Alex Highsmith,PIT,LB,11,28,17,45,6.0,40,9,2,0,0,0,0,1,0,0,2024
291,Darious Williams,LAR,CB,12,31,14,45,0.0,0,1,7,1,0,0,0,0,0,0,2024
291,Kader Kohou,MIA,CB,15,33,12,45,0.0,0,3,8,2,2,2,0,1,1,0,2024
291,Beanie Bishop Jr.,PIT,CB,17,30,15,45,0.5,3,2,7,4,46,41,0,0,1,0,2024
291,Pat Surtain II,DEN,CB,16,34,11,45,0.0,0,1,11,4,132,100,1,1,1,0,2024
291,Ronnie Hickman,CLE,S,14,26,19,45,0.0,0,1,1,0,0,0,0,0,1,0,2024
302,Jalen Mills,NYJ,S,9,17,27,44,0.0,0,1,6,1,0,0,0,1,0,0,2024
302,Sebastian Joseph-Day,TEN,DT,17,18,26,44,2.5,32,3,1,0,0,0,0,0,0,0,2024
302,Dexter Lawrence II,NYG,DT,12,23,21,44,9.0,65,8,1,0,0,0,0,1,0,0,2024
302,DJ Johnson,CAR,LB,14,19,25,44,0.5,0,3,1,0,0,0,0,0,1,0,2024
302,Jack Gibbens,TEN,LB,10,22,22,44,0.5,3,2,0,0,0,0,0,0,0,0,2024
302,Braden Fiske,LAR,DT,17,20,24,44,8.5,90,10,0,0,0,0,0,2,2,0,2024
302,Bobby Brown III,LAR,DT,17,16,28,44,0.0,0,4,1,0,0,0,0,0,0,0,2024
302,Dee Winters,SF,LB,15,26,18,44,0.0,0,0,4,0,0,0,0,0,0,0,2024
302,Jer'Zhan Newton,WSH,DT,16,19,25,44,2.0,8,6,1,0,0,0,0,1,1,0,2024
311,Khalen Saunders,NO,DT,13,18,25,43,2.0,18,3,3,1,37,37,0,0,0,0,2024
311,Nnamdi Madubuike,BAL,DT,17,21,22,43,6.5,22,11,1,0,0,0,0,1,0,0,2024
311,Malcolm Roach,DEN,DT,17,18,25,43,2.5,14,5,2,0,0,0,0,1,1,0,2024
311,Malcolm Rodriguez,DET,LB,10,27,16,43,2.0,7,2,1,0,0,0,0,0,1,0,2024
311,Micah Parsons,DAL,LB,13,30,13,43,12.0,83,12,1,0,0,0,0,2,0,0,2024
311,Jaylen McCollough,LAR,S,17,26,17,43,0.0,0,0,4,4,6,4,1,0,0,0,2024
317,Quandre Diggs,TEN,S,8,35,7,42,0.0,0,0,0,0,0,0,0,0,0,0,2024
317,Leonard Floyd,SF,DE,17,25,17,42,8.5,40,8,1,0,0,0,0,1,0,0,2024
317,Vita Vea,TB,DT,16,27,15,42,7.0,47,10,1,0,0,0,0,0,0,0,2024
317,Arden Key,TEN,LB,16,24,18,42,6.5,38,11,1,0,0,0,0,2,1,0,2024
317,D.J. Jones,DEN,DT,17,21,21,42,1.0,4,1,3,0,0,0,0,0,1,0,2024
317,Daron Payne,WSH,DT,17,22,20,42,4.0,37,5,2,0,0,0,0,0,0,0,2024
317,Trevon Diggs,DAL,CB,11,35,7,42,0.0,0,0,11,2,1,1,0,0,0,0,2024
317,Travis Jones,BAL,DT,17,22,20,42,1.0,11,4,0,0,0,0,0,0,0,0,2024
317,Dante Stills,ARI,DT,16,20,22,42,4.5,32,4,1,0,0,0,0,1,0,0,2024
317,Nolan Smith Jr.,PHI,LB,16,21,21,42,6.5,42,8,2,0,0,0,0,1,2,0,2024
317,Tuli Tuipulotu,LAC,LB,17,26,16,42,8.5,21,11,2,0,0,0,0,1,0,0,2024
317,Kool-Aid McKinstry,NO,CB,15,32,10,42,0.0,0,2,6,0,0,0,0,0,0,0,2024
317,Jalen Carter,PHI,DT,16,25,17,42,4.5,31,12,6,0,0,0,0,2,0,0,2024
331,Kyle Van Noy,BAL,LB,16,25,16,41,12.5,84,14,2,0,0,0,0,2,1,0,2024
331,Jonathan Bullard,MIN,DE,17,21,20,41,1.0,4,7,3,0,0,0,0,0,0,0,2024
331,Larry Ogunjobi,PIT,DT,15,16,25,41,1.5,11,5,0,0,0,0,0,0,0,0,2024
331,Oren Burks,PHI,LB,17,20,21,41,0.0,0,2,1,0,0,0,0,2,0,0,2024
331,Shaquill Griffin,MIN,CB,17,33,8,41,0.0,0,1,6,2,28,28,0,0,0,0,2024
331,Sam Hubbard,CIN,DE,14,25,16,41,2.0,6,3,2,1,0,0,0,1,0,0,2024
331,Josh Sweat,PHI,LB,16,27,14,41,8.0,54,9,2,0,0,0,0,0,0,0,2024
331,Mike Danna,KC,DE,13,20,21,41,3.5,31,5,1,0,0,0,0,2,0,0,2024
331,Matthew Judon,ATL,LB,17,25,16,41,5.5,43,7,5,1,27,27,1,0,0,0,2024
331,LaBryan Ray,CAR,DE,16,15,26,41,1.0,5,2,0,0,0,0,0,0,0,0,2024
331,DaRon Bland,DAL,CB,7,29,12,41,0.0,0,0,5,0,0,0,0,1,1,0,2024
331,Kwity Paye,IND,DE,15,29,12,41,8.0,46,10,1,0,0,0,0,1,0,0,2024
331,Eric Stokes,GB,CB,17,29,12,41,0.0,0,0,0,0,0,0,0,0,0,0,2024
331,Mazi Smith,DAL,DT,17,22,19,41,1.0,4,4,0,0,0,0,0,0,0,0,2024
345,Jabrill Peppers,NE,S,6,20,20,40,0.0,0,2,2,1,0,0,0,1,0,0,2024
345,John Franklin-Myers,DEN,DE,17,18,22,40,7.0,49,8,0,0,0,0,0,0,0,0,2024
345,Anthony Nelson,TB,LB,17,25,15,40,4.0,25,6,1,0,0,0,0,1,1,0,2024
345,Darrell Baker Jr.,TEN,CB,17,32,8,40,0.0,0,1,5,0,0,0,0,0,0,0,2024
345,Baylon Spector,BUF,LB,11,22,18,40,1.5,1,2,0,0,0,0,0,0,1,0,2024
345,Grant Stuard,IND,LB,17,25,15,40,0.0,0,2,0,0,0,0,0,0,0,0,2024
345,Boye Mafe,SEA,LB,15,25,15,40,6.0,59,8,3,0,0,0,0,1,0,0,2024
345,Elijah Hicks,CHI,S,12,24,16,40,0.0,0,0,2,0,0,0,0,0,2,0,2024
345,Javon Kinlaw,NYJ,DT,17,27,13,40,4.5,42,5,0,0,0,0,0,2,1,0,2024
345,Cobie Durant,LAR,CB,15,28,12,40,1.0,11,4,8,1,0,0,0,1,0,0,2024
345,Jarrian Jones,JAX,CB,17,30,10,40,2.0,9,1,8,1,0,0,0,0,0,0,2024
345,Brandin Echols,NYJ,CB,16,29,11,40,0.0,0,1,3,2,0,0,0,0,1,0,2024
345,Jaquan Brisker,CHI,S,5,23,17,40,1.0,9,3,2,1,0,0,0,1,0,0,2024
345,Cole Bishop,BUF,S,16,25,15,40,0.0,0,1,2,0,0,0,0,1,0,0,2024
359,Rodney McLeod Jr.,CLE,S,17,28,11,39,0.0,0,2,5,0,0,0,0,0,1,1,2024
359,Khalil Mack,LAC,LB,16,20,19,39,6.0,40,6,9,0,0,0,0,2,1,0,2024
359,Dante Fowler Jr.,WSH,LB,17,25,14,39,10.5,70,14,1,1,67,67,1,2,0,0,2024
359,Poona Ford,LAC,DT,17,24,15,39,3.0,19,8,5,1,3,3,0,0,0,0,2024
359,Dorance Armstrong,WSH,DE,16,20,19,39,5.0,29,7,1,0,0,0,0,2,0,0,2024
359,Pat Jones II,MIN,LB,15,19,20,39,7.0,47,9,0,0,0,0,0,1,0,0,2024
359,AJ Epenesa,BUF,DE,17,23,16,39,6.0,46,8,2,0,0,0,0,2,0,0,2024
359,Charles Snowden,LV,DE,16,18,21,39,1.5,14,3,4,0,0,0,0,0,0,0,2024
359,Odafe Oweh,BAL,LB,17,25,14,39,10.0,74,9,0,0,0,0,0,1,0,0,2024
359,Kingsley Enagbare,GB,DE,17,18,21,39,4.5,37,6,0,0,0,0,0,2,0,0,2024
359,Chau Smith-Wade,CAR,CB,14,24,15,39,0.0,0,1,1,1,3,3,0,1,0,0,2024
370,Donte Jackson,PIT,CB,15,28,10,38,0.0,0,2,8,5,88,49,0,0,1,0,2024
370,Jeremiah Ledbetter,JAX,DT,15,20,18,38,2.0,15,8,0,0,0,0,0,0,0,0,2024
370,Arnold Ebiketie,ATL,LB,17,26,12,38,6.0,15,6,2,0,0,0,0,0,1,0,2024
370,Talanoa Hufanga,SF,S,7,20,18,38,0.0,0,2,0,0,0,0,0,0,0,0,2024
370,Jonah Elliss,DEN,LB,17,24,14,38,5.0,28,7,2,0,0,0,0,0,0,0,2024
375,Shelby Harris,CLE,DT,14,18,19,37,1.5,9,5,2,0,0,0,0,1,0,0,2024
375,Chris Jones,KC,DT,15,19,18,37,5.0,23,9,0,0,0,0,0,1,0,0,2024
375,Kenny Clark,GB,DT,17,20,17,37,1.0,7,4,2,0,0,0,0,0,2,0,2024
375,D.J. Wonnum,CAR,LB,8,18,19,37,4.0,30,4,1,0,0,0,0,1,0,0,2024
375,Quinnen Williams,NYJ,DT,16,25,12,37,6.0,50,8,0,0,0,0,0,0,0,0,2024
375,Nathan Shepherd,NO,DT,16,16,21,37,1.5,11,3,0,0,0,0,0,0,0,0,2024
375,Otito Ogbonnia,LAC,DT,17,14,23,37,0.0,0,0,0,0,0,0,0,0,0,0,2024
375,Josh Jobe,SEA,CB,10,29,8,37,0.0,0,0,7,1,33,33,0,0,0,0,2024
375,Cam Hart,LAC,CB,14,28,9,37,0.5,1,0,7,0,0,0,0,1,0,0,2024
375,Dadrion Taylor-Demerson,ARI,S,17,23,14,37,0.0,0,3,5,0,0,0,0,1,0,0,2024
375,Derick Hall,SEA,LB,17,20,17,37,8.0,41,6,0,0,0,0,0,2,1,1,2024
375,Will Anderson Jr.,HOU,DE,14,27,10,37,11.0,84,16,2,0,0,0,0,1,1,0,2024
387,Samuel Womack III,IND,CB,17,26,10,36,0.0,0,0,9,2,4,4,0,0,0,0,2024
387,Keeanu Benton,PIT,DT,17,16,20,36,1.0,11,2,6,1,11,11,0,0,1,0,2024
387,Isaiah McGuire,CLE,DE,16,18,18,36,2.5,30,8,0,0,0,0,0,3,0,0,2024
387,Byron Murphy II,SEA,DT,14,12,24,36,0.5,5,2,0,0,0,0,0,0,0,0,2024
387,Jaylon Carlies,IND,LB,10,24,12,36,1.0,8,2,1,0,0,0,0,0,0,0,2024
392,Shaq Thompson,CAR,LB,4,19,16,35,0.0,0,2,0,0,0,0,0,0,0,0,2024
392,Ashtyn Davis,NYJ,S,15,25,10,35,0.0,0,5,2,2,18,18,0,0,0,0,2024
392,Krys Barnes,ARI,LB,17,19,16,35,2.0,5,3,0,0,0,0,0,0,0,0,2024
392,Josh Hayes,TB,S,15,22,13,35,0.0,0,0,3,0,0,0,0,0,1,0,2024
392,Jack Sanborn,CHI,LB,17,17,18,35,1.5,9,2,3,0,0,0,0,0,0,0,2024
392,Jonah Laulu,LV,DT,17,15,20,35,1.0,10,3,3,0,0,0,0,0,0,0,2024
392,George Karlaftis,KC,DE,16,21,14,35,8.0,46,9,5,0,0,0,0,0,0,0,2024
392,Storm Duck,MIA,CB,14,24,11,35,0.0,0,1,4,0,0,0,0,0,0,0,2024
392,Clark Phillips III,ATL,CB,16,27,8,35,0.0,0,3,5,1,45,45,0,2,1,0,2024
392,Sam Okuayinonu,SF,DT,16,25,10,35,3.0,15,6,1,0,0,0,0,1,0,0,2024
403,Cameron Jordan,NO,DE,17,18,16,34,4.0,26,7,4,1,0,0,0,0,0,0,2024
403,Micheal Clemons,NYJ,DE,17,18,16,34,4.5,40,4,0,0,0,0,0,1,0,0,2024
403,Dell Pettus,NE,S,17,19,15,34,1.0,7,1,2,0,0,0,0,0,0,0,2024
403,Christian Roland-Wallace,KC,CB,17,23,11,34,0.0,0,2,1,1,0,0,0,1,0,0,2024
408,Maliek Collins,SF,DT,17,20,13,33,5.0,37,5,0,0,0,0,0,0,2,0,2024
408,Marcus Williams,BAL,S,11,26,7,33,0.0,0,1,2,0,0,0,0,0,1,0,2024
408,Devon Key,DEN,S,17,17,16,33,1.0,0,1,0,0,0,0,0,0,0,0,2024
408,J.J. Russell,TB,LB,16,20,13,33,0.0,0,0,1,0,0,0,0,0,1,0,2024
408,Tristin McCollum,PHI,S,14,18,15,33,0.0,0,0,2,0,0,0,0,0,0,0,2024
408,Nate Wiggins,BAL,CB,15,25,8,33,0.0,0,0,13,1,26,26,1,1,0,0,2024
408,Lukas Van Ness,GB,DE,17,22,11,33,3.0,6,6,0,0,0,0,0,1,1,0,2024
408,Joshua Williams,KC,CB,17,19,14,33,1.0,12,2,6,0,0,0,0,0,0,0,2024
408,Jeremiah Pharms Jr.,NE,DT,16,16,17,33,2.0,5,4,0,0,0,0,0,0,0,0,2024
417,Lorenzo Carter,ATL,LB,13,23,9,32,0.0,0,2,0,0,0,0,0,1,0,0,2024
417,Montez Sweat,CHI,DE,16,18,14,32,5.5,38,9,2,0,0,0,0,2,0,0,2024
417,Darrell Taylor,CHI,DE,16,20,12,32,3.0,25,3,2,0,0,0,0,2,0,0,2024
417,K'Lavon Chaisson,LV,LB,15,19,13,32,5.0,36,7,2,1,0,0,0,1,0,0,2024
417,Chad Muma,JAX,LB,17,12,20,32,0.0,0,0,0,0,0,0,0,0,0,0,2024
417,Laiatu Latu,IND,DE,17,16,16,32,4.0,23,5,1,0,0,0,0,3,1,0,2024
417,Carrington Valentine,GB,CB,15,18,14,32,0.0,0,0,5,2,51,31,0,2,0,0,2024
417,Tavius Robinson,BAL,LB,17,13,19,32,3.5,17,4,1,0,0,0,0,0,0,0,2024
417,Jaylen Watson,KC,CB,6,21,11,32,0.0,0,0,6,0,12,0,0,0,0,0,2024
428,Alex Singleton,DEN,LB,3,17,14,31,0.0,0,1,1,1,21,21,0,0,0,0,2024
428,Mario Edwards Jr.,HOU,DT,13,12,19,31,3.0,26,3,2,0,0,0,0,0,2,0,2024
428,Damontae Kazee,PIT,S,15,22,9,31,0.0,0,0,2,1,5,5,0,0,0,0,2024
428,Ahkello Witherspoon,LAR,CB,13,25,6,31,0.0,0,0,9,1,0,0,0,0,0,0,2024
428,Da'Shawn Hand,MIA,DT,17,20,11,31,1.0,5,5,1,0,0,0,0,1,1,0,2024
428,Tim Settle Jr.,HOU,DT,17,24,7,31,5.0,41,10,0,0,0,0,0,0,1,0,2024
428,Chase Young,NO,DE,17,21,10,31,5.5,30,8,3,0,0,0,0,1,0,0,2024
428,Dayo Odeyingbo,IND,DE,17,13,18,31,3.0,20,7,0,0,0,0,0,2,1,0,2024
428,Josh Newton,CIN,CB,17,27,4,31,0.0,0,1,7,1,12,12,0,0,0,0,2024
428,Kris Jenkins Jr.,CIN,DT,15,10,21,31,3.0,15,3,0,0,0,0,0,0,0,0,2024
438,Johnathan Hankins,SEA,DT,17,15,15,30,1.0,8,5,1,1,0,0,0,0,0,0,2024
438,Eddie Jackson,LAC,S,11,18,12,30,0.0,0,1,1,0,0,0,0,0,0,0,2024
438,Chris Board,BAL,LB,17,18,12,30,1.0,9,2,1,0,0,0,0,0,0,0,2024
438,Nick Scott,CAR,S,10,16,14,30,0.0,0,0,2,0,0,0,0,0,0,0,2024
438,T.J. Slaton,GB,DT,17,15,15,30,1.0,1,2,0,0,0,0,0,0,0,0,2024
438,Chandler Wooten,CAR,LB,5,14,16,30,0.0,0,0,0,0,0,0,0,0,0,0,2024
438,Darnay Holmes,LV,CB,16,14,16,30,1.0,8,2,3,0,0,0,0,0,0,0,2024
438,Anfernee Orji,NO,LB,16,16,14,30,0.0,0,2,0,0,0,0,0,0,0,0,2024
446,Arik Armstead,JAX,DE,17,21,8,29,2.0,11,3,3,0,0,0,0,0,0,0,2024
446,Deatrich Wise Jr.,NE,DE,15,16,13,29,5.0,26,5,3,0,0,0,0,0,0,0,2024
446,Amani Oruwariye,DAL,CB,7,23,6,29,0.0,0,1,3,1,0,0,0,0,0,0,2024
446,Ty Summers,NYG,LB,16,13,16,29,0.0,0,1,1,0,0,0,0,0,0,0,2024
446,L.J. Collier,ARI,DE,17,13,16,29,3.5,19,4,2,0,0,0,0,0,1,0,2024
446,Ed Oliver,BUF,DT,14,14,15,29,3.0,23,5,0,0,0,0,0,3,0,0,2024
446,Tershawn Wharton,KC,DT,17,18,11,29,6.5,48,7,2,0,0,0,0,1,0,0,2024
446,Teair Tart,LAC,DT,17,15,14,29,1.0,11,5,2,1,4,4,0,1,1,0,2024
446,Junior Colson,LAC,LB,11,15,14,29,0.0,0,0,1,0,0,0,0,0,0,0,2024
446,Tyler Davis,LAR,DT,16,12,17,29,0.5,2,2,0,0,0,0,0,0,0,0,2024
446,DJ Turner II,CIN,CB,11,24,5,29,0.0,0,1,8,0,0,0,0,0,0,0,2024
446,Jaden Hicks,KC,S,17,23,6,29,0.0,0,3,5,3,50,47,0,0,0,0,2024
458,Bud Dupree,LAC,LB,17,18,10,28,6.0,30,6,2,1,0,0,0,1,0,0,2024
458,Adoree' Jackson,NYG,CB,14,18,10,28,0.0,0,1,5,0,0,0,0,1,1,0,2024
458,Levi Wallace,DEN,CB,13,20,8,28,0.0,0,0,2,0,0,0,0,0,0,0,2024
458,Jerry Tillery,MIN,DT,17,13,15,28,0.0,0,1,2,0,0,0,0,1,0,0,2024
458,Dre'Mont Jones,SEA,DE,17,14,14,28,4.0,35,7,1,0,0,0,0,1,0,0,2024
458,Jake Hansen,HOU,LB,16,17,11,28,1.0,0,1,0,0,0,0,0,0,0,0,2024
458,Chazz Surratt,NYJ,LB,17,18,10,28,0.0,0,2,0,0,0,0,0,0,0,0,2024
458,Levi Onwuzurike,DET,DE,16,16,12,28,1.5,7,1,0,0,0,0,0,1,0,0,2024
458,Roy Lopez,ARI,DT,16,10,18,28,1.0,10,4,3,0,0,0,0,1,1,0,2024
458,Claudin Cherelus,CAR,LB,13,13,15,28,0.0,0,0,0,0,0,0,0,0,0,0,2024
458,Willie Gay,NO,LB,15,19,9,28,2.0,8,2,3,0,0,0,0,1,2,0,2024
458,Logan Hall,TB,DE,16,17,11,28,5.5,39,6,1,0,0,0,0,0,1,0,2024
458,Tommy Togiai,HOU,DT,8,11,17,28,1.5,11,2,2,0,0,0,0,0,0,0,2024
458,Will McDonald IV,NYJ,DE,17,18,10,28,10.5,74,11,3,0,0,0,0,2,1,0,2024
458,Damone Clark,DAL,LB,14,16,12,28,0.5,4,1,1,0,0,0,0,0,0,0,2024
458,Azeez Ojulari,NYG,DE,11,12,16,28,6.0,31,7,0,0,0,0,0,0,1,0,2024
458,Kayvon Thibodeaux,NYG,LB,12,14,14,28,5.5,46,8,2,0,0,0,0,1,0,0,2024
458,Calijah Kancey,TB,DT,12,22,6,28,7.5,51,11,0,0,0,0,0,1,1,0,2024
458,Owen Pappoe,ARI,LB,16,18,10,28,0.0,0,0,2,0,0,0,0,1,0,0,2024
477,Tony Jefferson,LAC,S,8,17,10,27,0.0,0,1,0,0,0,0,0,0,0,0,2024
477,Morgan Fox,LAC,DE,17,19,8,27,3.5,27,4,1,0,0,0,0,0,0,0,2024
477,Quinton Bell,MIA,LB,17,16,11,27,1.0,9,3,1,0,0,0,0,1,0,0,2024
477,Naquan Jones,ARI,DT,12,11,16,27,3.0,21,4,2,0,0,0,0,0,0,0,2024
477,Greg Newsome II,CLE,CB,13,24,3,27,0.0,0,0,5,1,-2,-2,0,0,0,0,2024
477,Tyree Wilson,LV,DE,16,16,11,27,4.5,36,6,0,0,0,0,0,1,0,0,2024
477,Jordan Davis,PHI,DT,17,15,12,27,1.0,12,3,2,0,0,0,0,0,1,0,2024
477,Caelen Carson,DAL,CB,6,24,3,27,0.0,0,0,4,0,0,0,0,0,0,0,2024
477,Felix Anudike-Uzomah,KC,DE,17,16,11,27,2.5,9,6,0,0,0,0,0,1,1,0,2024
486,Dalvin Tomlinson,CLE,DT,16,13,13,26,3.0,24,6,0,0,0,0,0,0,0,0,2024
486,Chidobe Awuzie,TEN,CB,8,17,9,26,0.0,0,0,4,1,8,8,0,1,0,0,2024
486,Derek Barnett,HOU,DE,16,15,11,26,5.0,25,4,0,0,0,0,0,2,2,2,2024
486,Solomon Thomas,NYJ,DE,16,15,11,26,3.5,17,5,2,0,0,0,0,1,1,0,2024
486,Clelin Ferrell,WSH,DE,14,11,15,26,3.5,21,4,0,0,0,0,0,1,0,0,2024
486,Byron Cowart,CHI,DT,15,14,12,26,2.5,4,5,0,0,0,0,0,0,0,0,2024
486,Isaiah Rodgers,PHI,CB,15,17,9,26,0.0,0,0,4,0,0,0,0,1,0,0,2024
486,Tre Brown,SEA,CB,13,21,5,26,0.0,0,0,1,0,0,0,0,0,0,0,2024
486,Joe Andreessen,BUF,LB,13,12,14,26,0.0,0,1,0,0,0,0,0,0,0,0,2024
486,Zach Harrison,ATL,DE,17,6,20,26,1.0,2,3,2,0,0,0,0,0,0,0,2024
486,Chop Robinson,MIA,LB,17,16,10,26,6.0,43,8,4,0,0,0,0,0,0,0,2024
486,James Williams,TEN,LB,13,17,9,26,0.0,0,0,0,0,0,0,0,0,0,0,2024
